Trade ID,Buy/Sell,Currency Pair,Currency,Amount,Rate,Taker,Trade Date GMT,Position ID,Position Type,Comments,Settlement Date
B201412107T8L00,SELL,EUR/USD,EUR,5000,1.38753,AUKP2848,01/05/2014 11:12:50,,,,05 May 2014
B201412107T8H00,SELL,EUR/USD,EUR,45000,1.38753,AUKP2848,01/05/2014 11:11:27,,,,05 May 2014
B201412107T8E00,SELL,EUR/USD,EUR,7000,1.38754,AUKP2848,01/05/2014 11:11:14,,,,05 May 2014
B201412107SSX00,SELL,EUR/USD,EUR,5000,1.38805,AUKP2848,01/05/2014 10:11:07,,,,05 May 2014
B201412107SSU00,SELL,EUR/USD,EUR,15000,1.38805,AUKP2848,01/05/2014 10:10:46,,,,05 May 2014
B201412107SSN00,SELL,EUR/USD,EUR,30000,1.388,AUKP2848,01/05/2014 10:09:18,,,,05 May 2014
B201412107RHM00,SELL,EUR/USD,EUR,180000,1.38865,AUKP2848,01/05/2014 07:03:32,,,,05 May 2014
B201412107RGX00,BUY,EUR/USD,EUR,60000,1.38888,AUKP2848,01/05/2014 07:03:04,B20141200AQE500; B20141200AQA000; B20141200APC200,CLOSING,,05 May 2014
B201412107RGR00,SELL,EUR/USD,EUR,100000,1.38884,AUKP2848,01/05/2014 07:03:04,,,,05 May 2014
B201412107RGA00,SELL,EUR/USD,EUR,22000,1.38883,AUKP2848,01/05/2014 07:02:56,,,,05 May 2014
B201412107RGD00,SELL,EUR/USD,EUR,22000,1.38883,AUKP2848,01/05/2014 07:02:56,,,,05 May 2014
B201412107RFM00,BUY,EUR/USD,EUR,50000,1.38868,AUKP2848,01/05/2014 07:01:41,B20141200APC200,CLOSING,,05 May 2014
B201412107QVA00,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QV600,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QV800,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QV200,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QUS00,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QUM00,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QUK00,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QUQ00,SELL,EUR/USD,EUR,1000,1.38877,AUKP2848,01/05/2014 06:15:06,,,,05 May 2014
B201412107QBJ00,BUY,EUR/USD,EUR,2000,1.38829,AUKP2848,01/05/2014 06:06:41,B20141200APC200,CLOSING,,05 May 2014
B201412107QBL00,BUY,EUR/USD,EUR,9000,1.38829,AUKP2848,01/05/2014 06:06:41,B20141200APC200,CLOSING,,05 May 2014
B201412107Q8E00,SELL,EUR/USD,EUR,6000,1.38832,AUKP2848,01/05/2014 06:06:22,,,,05 May 2014
B201412107Q8G00,SELL,EUR/USD,EUR,9000,1.38832,AUKP2848,01/05/2014 06:06:22,,,,05 May 2014
B201412107Q8A00,SELL,EUR/USD,EUR,14000,1.38832,AUKP2848,01/05/2014 06:06:22,,,,05 May 2014
B201412107Q8C00,SELL,EUR/USD,EUR,6000,1.38832,AUKP2848,01/05/2014 06:06:22,,,,05 May 2014
B201412107PRF00,SELL,EUR/USD,EUR,100000,1.38793,AUKP2848,01/05/2014 06:06:15,,,,05 May 2014
B201412107PLN00,BUY,EUR/USD,EUR,30000,1.38743,AUKP2848,01/05/2014 06:05:13,B20141200APC200,CLOSING,,05 May 2014
B201412107MT500,SELL,EUR/USD,EUR,12000,1.38665,AUKP2848,30/04/2014 22:00:35,,,,05 May 2014
B201414700P1Y00,SELL,EUR/USD,EUR,20000,1.36338,AUKUS2089,27/05/2014 18:37:16,B201414700MBN00,CLOSING,,29 May 2014
B201414700MBN00,BUY,EUR/USD,EUR,20000,1.36201,AUKUS2089,27/05/2014 18:00:06,,,,29 May 2014
B201414200ECT00,BUY,EUR/USD,EUR,70000,1.3655,AUKUS2089,22/05/2014 13:23:38,B201414101Z2L00,CLOSING,,27 May 2014
B201414101Z2L00,SELL,EUR/USD,EUR,70000,1.36617,AUKUS2089,21/05/2014 18:09:38,,,,23 May 2014
B201414101UXE00,SELL,EUR/USD,EUR,170000,1.36351,AUKUS2089,21/05/2014 17:11:26,B201414101K3F00; B201414101KK600; B201414101KPY00,CLOSING,Margin Sell Out : Auto,23 May 2014
B201414101KPY00,BUY,EUR/USD,EUR,5000,1.36752,AUKUS2089,21/05/2014 11:06:56,,,,23 May 2014
B201414101KK600,BUY,EUR/USD,EUR,5000,1.36735,AUKUS2089,21/05/2014 11:05:42,,,,23 May 2014
B201414101K3F00,BUY,EUR/USD,EUR,160000,1.36771,AUKUS2089,21/05/2014 11:01:28,,,,23 May 2014
B201413906HUV00,BUY,EUR/USD,EUR,13000,1.3715,AUKUS2089,19/05/2014 08:33:09,B201413906H4R00; B201413906H4J00; B201413906H4B00,CLOSING,,21 May 2014
B201413906H4R00,SELL,EUR/USD,EUR,3000,1.37171,AUKUS2089,19/05/2014 07:17:42,,,,21 May 2014
B201413906H4J00,SELL,EUR/USD,EUR,5000,1.3717,AUKUS2089,19/05/2014 07:17:30,,,,21 May 2014
B201413906H4B00,SELL,EUR/USD,EUR,5000,1.37167,AUKUS2089,19/05/2014 07:17:19,,,,21 May 2014
B20141360480Q00,SELL,EUR/USD,EUR,150000,1.36993,AUKUS2089,16/05/2014 12:53:48,B2014136047K600; B2014136047JZ00,CLOSING,,20 May 2014
B20141360480N00,SELL,EUR/USD,EUR,500000,1.36994,AUKUS2089,16/05/2014 12:53:48,B2014136047K600,CLOSING,,20 May 2014
B2014136047K600,BUY,EUR/USD,EUR,630000,1.36919,AUKUS2089,16/05/2014 12:42:47,,,,20 May 2014
B2014136047JZ00,BUY,EUR/USD,EUR,20000,1.36921,AUKUS2089,16/05/2014 12:42:16,,,,20 May 2014
B2014136042LV00,BUY,EUR/USD,EUR,450000,1.36971,AUKUS2089,16/05/2014 10:21:32,B20141360406600; B20141360405200; B20141360406D00; B2014136041ZZ00; B201413504T4J00; B201413504YLU00; B2014136041ZS00; B201413504T5700; B201413504S7Q00; B201413504YKG00; B2014136041ZG00; B2014136040B400; B201413603XPM00; B20141360408S00; B201413603ZXN00; B20141360405V00,CLOSING,,20 May 2014
B2014136041ZZ00,SELL,EUR/USD,EUR,10000,1.36972,AUKUS2089,16/05/2014 10:10:49,,,,20 May 2014
B2014136041ZS00,SELL,EUR/USD,EUR,10000,1.36973,AUKUS2089,16/05/2014 10:10:48,,,,20 May 2014
B2014136041ZG00,SELL,EUR/USD,EUR,10000,1.36985,AUKUS2089,16/05/2014 10:10:41,,,,20 May 2014
B2014136040B400,SELL,EUR/USD,EUR,10000,1.37145,AUKUS2089,16/05/2014 09:46:32,,,,20 May 2014
B20141360408S00,SELL,EUR/USD,EUR,1000,1.37163,AUKUS2089,16/05/2014 09:32:06,,,,20 May 2014
B20141360406D00,SELL,EUR/USD,EUR,20000,1.37158,AUKUS2089,16/05/2014 09:07:43,,,,20 May 2014
B20141360406600,SELL,EUR/USD,EUR,300000,1.37158,AUKUS2089,16/05/2014 09:07:29,,,,20 May 2014
B20141360405V00,SELL,EUR/USD,EUR,9000,1.37162,AUKUS2089,16/05/2014 09:05:51,,,,20 May 2014
B20141360405200,SELL,EUR/USD,EUR,5000,1.37177,AUKUS2089,16/05/2014 09:02:24,,,,20 May 2014
B201413603ZXN00,SELL,EUR/USD,EUR,5000,1.37167,AUKUS2089,16/05/2014 08:54:13,,,,20 May 2014
B201413603XPM00,SELL,EUR/USD,EUR,5000,1.37124,AUKUS2089,16/05/2014 05:57:27,,,,20 May 2014
B201413504YLU00,SELL,EUR/USD,EUR,10000,1.37064,AUKUS2089,15/05/2014 16:54:01,,,,19 May 2014
B201413504YKG00,SELL,EUR/USD,EUR,20000,1.37086,AUKUS2089,15/05/2014 16:52:24,,,,19 May 2014
B201413504T5700,SELL,EUR/USD,EUR,8000,1.37116,AUKUS2089,15/05/2014 14:49:03,,,,19 May 2014
B201413504T4J00,SELL,EUR/USD,EUR,17000,1.37118,AUKUS2089,15/05/2014 14:48:52,,,,19 May 2014
B201413504S7Q00,SELL,EUR/USD,EUR,10000,1.37027,AUKUS2089,15/05/2014 14:31:21,,,,19 May 2014
B201413504RXU00,BUY,EUR/USD,EUR,126000,1.37042,AUKUS2089,15/05/2014 14:29:01,B201413504FMQ00; B201413504FMH00; B201413504FMA00; B201413504FM300; B201413504EW500; B201413504G6W00; B201413504FN400; B201413504FMX00,CLOSING,Margin Sell Out : Auto,19 May 2014
B201413504G6W00,SELL,EUR/USD,EUR,20000,1.36583,AUKUS2089,15/05/2014 10:22:50,,,,19 May 2014
B201413504FN400,SELL,EUR/USD,EUR,1000,1.36535,AUKUS2089,15/05/2014 10:07:24,,,,19 May 2014
B201413504FMX00,SELL,EUR/USD,EUR,1000,1.36544,AUKUS2089,15/05/2014 10:07:20,,,,19 May 2014
B201413504FMQ00,SELL,EUR/USD,EUR,1000,1.36544,AUKUS2089,15/05/2014 10:07:19,,,,19 May 2014
B201413504FMH00,SELL,EUR/USD,EUR,1000,1.36544,AUKUS2089,15/05/2014 10:07:18,,,,19 May 2014
B201413504FMA00,SELL,EUR/USD,EUR,1000,1.36544,AUKUS2089,15/05/2014 10:07:17,,,,19 May 2014
B201413504FM300,SELL,EUR/USD,EUR,1000,1.36544,AUKUS2089,15/05/2014 10:07:16,,,,19 May 2014
B201413504EW500,SELL,EUR/USD,EUR,100000,1.36504,AUKUS2089,15/05/2014 10:05:49,,,,19 May 2014
B201413504D8700,SELL,EUR/USD,EUR,730000,1.36519,AUKUS2089,15/05/2014 10:04:58,B2014135044VH00; B2014135044US00; B20141350441600,CLOSING,,19 May 2014
B201413504D8900,SELL,EUR/USD,EUR,500000,1.3652,AUKUS2089,15/05/2014 10:04:58,B20141350441600,CLOSING,,19 May 2014
B2014135044VH00,BUY,EUR/USD,EUR,320000,1.36847,AUKUS2089,15/05/2014 07:44:07,,,,19 May 2014
B2014135044US00,BUY,EUR/USD,EUR,10000,1.36851,AUKUS2089,15/05/2014 07:43:32,,,,19 May 2014
B20141350441600,BUY,EUR/USD,EUR,900000,1.36903,AUKUS2089,15/05/2014 07:34:37,,,,19 May 2014
B201413405HTT00,BUY,EUR/USD,EUR,670000,1.37054,AUKUS2089,14/05/2014 18:05:49,B201413405GPL00; B201413405GHZ00; B201413405GQ600; B201413405GJF00; B201413405GQK00; B201413405GLD00; B201413405GPA00; B201413405GL600; B201413405GKS00,CLOSING,,16 May 2014
B201413405HTM00,BUY,EUR/USD,EUR,1000000,1.37054,AUKUS2089,14/05/2014 18:05:20,B201413405GHZ00; B201413405GJ100,CLOSING,,16 May 2014
B201413405GQK00,SELL,EUR/USD,EUR,10000,1.37053,AUKUS2089,14/05/2014 14:58:12,,,,16 May 2014
B201413405GQ600,SELL,EUR/USD,EUR,10000,1.3705,AUKUS2089,14/05/2014 14:58:10,,,,16 May 2014
B201413405GPL00,SELL,EUR/USD,EUR,10000,1.3706,AUKUS2089,14/05/2014 14:57:40,,,,16 May 2014
B201413405GPA00,SELL,EUR/USD,EUR,10000,1.37058,AUKUS2089,14/05/2014 14:57:38,,,,16 May 2014
B201413405GLD00,SELL,EUR/USD,EUR,10000,1.37064,AUKUS2089,14/05/2014 14:54:50,,,,16 May 2014
B201413405GL600,SELL,EUR/USD,EUR,10000,1.37064,AUKUS2089,14/05/2014 14:54:48,,,,16 May 2014
B201413405GKS00,SELL,EUR/USD,EUR,10000,1.3707,AUKUS2089,14/05/2014 14:54:46,,,,16 May 2014
B201413405GJF00,SELL,EUR/USD,EUR,500000,1.37064,AUKUS2089,14/05/2014 14:53:51,,,,16 May 2014
B201413405GHZ00,SELL,EUR/USD,EUR,1000000,1.37064,AUKUS2089,14/05/2014 14:53:51,,,,16 May 2014
B201413405GJ100,SELL,EUR/USD,EUR,100000,1.37063,AUKUS2089,14/05/2014 14:53:51,,,,16 May 2014
B201413405ALJ00,SELL,EUR/USD,EUR,1100000,1.37147,AUKUS2089,14/05/2014 08:30:29,B2014134059DV00; B20141340597000; B20141340598500; B20141340595K00; B20141340597L00; B2014134059CH00,CLOSING,Margin Sell Out : Auto,16 May 2014
B201413405ALU00,SELL,EUR/USD,EUR,200000,1.37147,AUKUS2089,14/05/2014 08:30:29,B2014134059E800,CLOSING,Margin Sell Out : Auto,16 May 2014
B2014134059E800,BUY,EUR/USD,EUR,200000,1.37215,AUKUS2089,14/05/2014 07:19:52,,,,16 May 2014
B2014134059DV00,BUY,EUR/USD,EUR,100000,1.37222,AUKUS2089,14/05/2014 07:18:06,,,,16 May 2014
B2014134059CH00,BUY,EUR/USD,EUR,100000,1.37212,AUKUS2089,14/05/2014 07:16:07,,,,16 May 2014
B20141340598500,BUY,EUR/USD,EUR,200000,1.37214,AUKUS2089,14/05/2014 07:14:50,,,,16 May 2014
B20141340597L00,BUY,EUR/USD,EUR,100000,1.37243,AUKUS2089,14/05/2014 07:13:24,,,,16 May 2014
B20141340597000,BUY,EUR/USD,EUR,200000,1.37233,AUKUS2089,14/05/2014 07:13:10,,,,16 May 2014
B20141340595K00,BUY,EUR/USD,EUR,400000,1.37242,AUKUS2089,14/05/2014 07:12:47,,,,16 May 2014
B20141330FH9B00,SELL,EUR/USD,EUR,500000,1.36997,AUKUS2089,13/05/2014 16:19:12,B20141330FH8D00,CLOSING,,15 May 2014
B20141330FH8D00,BUY,EUR/USD,EUR,500000,1.36983,AUKUS2089,13/05/2014 16:17:40,,,,15 May 2014
B20141330FBQN00,SELL,EUR/USD,EUR,500000,1.37168,AUKUS2089,13/05/2014 12:31:27,B20141330FA7K00; B20141330FA6J00; B20141330FA7S00; B20141330FA6R00; B201413304Y1R00; B201413304Y4400; B201413304Y4H00; B20141330FA7600; B201413304Y3X00; B201413304Y3B00; B201413304Y3400; B201413304Y2U00,CLOSING,,15 May 2014
B20141330FBQQ00,SELL,EUR/USD,EUR,500000,1.37169,AUKUS2089,13/05/2014 12:31:27,B201413304WEV00; B201413304XZP00; B201413304Y1R00; B201413304XZW00; B201413304Y0300; B201413304XYS00; B201413304Y1J00; B201413304Y0A00; B201413304Y0H00; B201413304Y0Q00; B201413304Y0X00,CLOSING,,15 May 2014
B20141330FA7S00,BUY,EUR/USD,EUR,100000,1.37112,AUKUS2089,13/05/2014 12:03:15,,,,15 May 2014
B20141330FA7K00,BUY,EUR/USD,EUR,50000,1.37109,AUKUS2089,13/05/2014 12:03:09,,,,15 May 2014
B20141330FA7600,BUY,EUR/USD,EUR,50000,1.37095,AUKUS2089,13/05/2014 12:02:01,,,,15 May 2014
B20141330FA6R00,BUY,EUR/USD,EUR,100000,1.37094,AUKUS2089,13/05/2014 12:01:44,,,,15 May 2014
B20141330FA6J00,BUY,EUR/USD,EUR,70000,1.37094,AUKUS2089,13/05/2014 12:01:35,,,,15 May 2014
B201413304Y4H00,BUY,EUR/USD,EUR,10000,1.37181,AUKUS2089,13/05/2014 10:38:01,,,,15 May 2014
B201413304Y4400,BUY,EUR/USD,EUR,10000,1.37179,AUKUS2089,13/05/2014 10:38:00,,,,15 May 2014
B201413304Y3X00,BUY,EUR/USD,EUR,10000,1.3718,AUKUS2089,13/05/2014 10:37:59,,,,15 May 2014
B201413304Y3B00,BUY,EUR/USD,EUR,10000,1.37177,AUKUS2089,13/05/2014 10:37:28,,,,15 May 2014
B201413304Y3400,BUY,EUR/USD,EUR,10000,1.37176,AUKUS2089,13/05/2014 10:37:28,,,,15 May 2014
B201413304Y2U00,BUY,EUR/USD,EUR,10000,1.37176,AUKUS2089,13/05/2014 10:37:27,,,,15 May 2014
B201413304Y1R00,BUY,EUR/USD,EUR,100000,1.37177,AUKUS2089,13/05/2014 10:36:41,,,,15 May 2014
B201413304Y1J00,BUY,EUR/USD,EUR,100000,1.37178,AUKUS2089,13/05/2014 10:36:38,,,,15 May 2014
B201413304Y0X00,BUY,EUR/USD,EUR,10000,1.37167,AUKUS2089,13/05/2014 10:36:12,,,,15 May 2014
B201413304Y0Q00,BUY,EUR/USD,EUR,10000,1.37167,AUKUS2089,13/05/2014 10:36:11,,,,15 May 2014
B201413304Y0H00,BUY,EUR/USD,EUR,10000,1.37166,AUKUS2089,13/05/2014 10:36:10,,,,15 May 2014
B201413304Y0A00,BUY,EUR/USD,EUR,10000,1.37168,AUKUS2089,13/05/2014 10:36:09,,,,15 May 2014
B201413304Y0300,BUY,EUR/USD,EUR,10000,1.37172,AUKUS2089,13/05/2014 10:36:08,,,,15 May 2014
B201413304XZW00,BUY,EUR/USD,EUR,10000,1.37172,AUKUS2089,13/05/2014 10:36:07,,,,15 May 2014
B201413304XZP00,BUY,EUR/USD,EUR,10000,1.3717,AUKUS2089,13/05/2014 10:36:05,,,,15 May 2014
B201413304XYS00,BUY,EUR/USD,EUR,100000,1.37177,AUKUS2089,13/05/2014 10:34:54,,,,15 May 2014
B201413304WEV00,BUY,EUR/USD,EUR,200000,1.37165,AUKUS2089,13/05/2014 10:18:34,,,,15 May 2014
B201413304ALK00,SELL,EUR/USD,EUR,500000,1.37614,AUKUS2089,13/05/2014 07:12:56,B2014133048WS00,CLOSING,,15 May 2014
B201413304ALV00,SELL,EUR/USD,EUR,1000000,1.37614,AUKUS2089,13/05/2014 07:12:56,B2014133049DF00; B2014133049AF00; B2014133049AW00; B2014133048WS00; B2014133049CX00; B2014133049D400,CLOSING,,15 May 2014
B2014133049DF00,BUY,EUR/USD,EUR,100000,1.3758,AUKUS2089,13/05/2014 07:06:02,,,,15 May 2014
B2014133049D400,BUY,EUR/USD,EUR,100000,1.3758,AUKUS2089,13/05/2014 07:05:59,,,,15 May 2014
B2014133049CX00,BUY,EUR/USD,EUR,100000,1.3758,AUKUS2089,13/05/2014 07:05:57,,,,15 May 2014
B2014133049AW00,BUY,EUR/USD,EUR,100000,1.37581,AUKUS2089,13/05/2014 07:05:42,,,,15 May 2014
B2014133049AF00,BUY,EUR/USD,EUR,100000,1.3758,AUKUS2089,13/05/2014 07:05:41,,,,15 May 2014
B2014133048WS00,BUY,EUR/USD,EUR,1000000,1.3759,AUKUS2089,13/05/2014 07:00:23,,,,15 May 2014
B20141320UAK600,BUY,EUR/USD,EUR,500000,1.37551,AUKUS2089,12/05/2014 14:59:51,B20141320U95B00,CLOSING,,14 May 2014
B20141320UAKJ00,BUY,EUR/USD,EUR,500000,1.37551,AUKUS2089,12/05/2014 14:59:51,B20141320UA9G00; B20141320UA9S00; B20141320U9MH00; B20141320U98E00; B20141320U9M900; B20141320U9M200; B20141320U9LV00; B20141320U9LN00; B20141320U95B00; B20141320U9LF00; B20141320U9L600; B20141320U9KW00; B20141320U9KM00; B20141320U9KD00,CLOSING,,14 May 2014
B20141320UAJW00,BUY,EUR/USD,EUR,500000,1.37551,AUKUS2089,12/05/2014 14:59:51,B20141320U95700,CLOSING,,14 May 2014
B20141320UAJ500,BUY,EUR/USD,EUR,2000000,1.3755,AUKUS2089,12/05/2014 14:59:51,B20141320U94100; B20141320U95700; B20141320U95900,CLOSING,,14 May 2014
B20141320UAJT00,BUY,EUR/USD,EUR,1000000,1.37549,AUKUS2089,12/05/2014 14:59:51,B20141320U94300,CLOSING,,14 May 2014
B20141320UAJ100,BUY,EUR/USD,EUR,1100000,1.37549,AUKUS2089,12/05/2014 14:59:51,B20141320U95500; B20141320U93Z00,CLOSING,,14 May 2014
B20141320UAK300,BUY,EUR/USD,EUR,1000000,1.3755,AUKUS2089,12/05/2014 14:59:51,B20141320U95B00; B20141320U94100; B20141320U95300,CLOSING,,14 May 2014
B20141320UAJ300,BUY,EUR/USD,EUR,500000,1.37551,AUKUS2089,12/05/2014 14:59:51,B20141320U95B00,CLOSING,,14 May 2014
B20141320UA9S00,SELL,EUR/USD,EUR,100000,1.3758,AUKUS2089,12/05/2014 14:58:10,,,,14 May 2014
B20141320UA9G00,SELL,EUR/USD,EUR,100000,1.37581,AUKUS2089,12/05/2014 14:58:08,,,,14 May 2014
B20141320U9MH00,SELL,EUR/USD,EUR,10000,1.376,AUKUS2089,12/05/2014 14:50:48,,,,14 May 2014
B20141320U9M900,SELL,EUR/USD,EUR,10000,1.37599,AUKUS2089,12/05/2014 14:50:47,,,,14 May 2014
B20141320U9M200,SELL,EUR/USD,EUR,10000,1.376,AUKUS2089,12/05/2014 14:50:45,,,,14 May 2014
B20141320U9LV00,SELL,EUR/USD,EUR,10000,1.376,AUKUS2089,12/05/2014 14:50:44,,,,14 May 2014
B20141320U9LN00,SELL,EUR/USD,EUR,10000,1.376,AUKUS2089,12/05/2014 14:50:43,,,,14 May 2014
B20141320U9LF00,SELL,EUR/USD,EUR,10000,1.376,AUKUS2089,12/05/2014 14:50:42,,,,14 May 2014
B20141320U9L600,SELL,EUR/USD,EUR,10000,1.37601,AUKUS2089,12/05/2014 14:50:41,,,,14 May 2014
B20141320U9KW00,SELL,EUR/USD,EUR,10000,1.37602,AUKUS2089,12/05/2014 14:50:40,,,,14 May 2014
B20141320U9KM00,SELL,EUR/USD,EUR,10000,1.37603,AUKUS2089,12/05/2014 14:50:39,,,,14 May 2014
B20141320U9KD00,SELL,EUR/USD,EUR,10000,1.37603,AUKUS2089,12/05/2014 14:50:38,,,,14 May 2014
B20141320U98E00,SELL,EUR/USD,EUR,100000,1.37625,AUKUS2089,12/05/2014 14:47:30,,,,14 May 2014
B20141320U95B00,SELL,EUR/USD,EUR,1500000,1.3764,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U95700,SELL,EUR/USD,EUR,1000000,1.37641,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U94300,SELL,EUR/USD,EUR,1000000,1.37641,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U95500,SELL,EUR/USD,EUR,500000,1.37639,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U95900,SELL,EUR/USD,EUR,500000,1.37641,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U93Z00,SELL,EUR/USD,EUR,600000,1.37639,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U95300,SELL,EUR/USD,EUR,500000,1.3764,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B20141320U94100,SELL,EUR/USD,EUR,1100000,1.3764,AUKUS2089,12/05/2014 14:45:37,,,,14 May 2014
B201412902W6000,SELL,EUR/USD,EUR,1000000,1.3788,AUKUS2089,09/05/2014 11:53:02,B201412902VF100,CLOSING,,13 May 2014
B201412902W6A00,SELL,EUR/USD,EUR,500000,1.3788,AUKUS2089,09/05/2014 11:53:02,B201412902VFP00,CLOSING,,13 May 2014
B201412902VFP00,BUY,EUR/USD,EUR,500000,1.37854,AUKUS2089,09/05/2014 11:27:16,,,,13 May 2014
B201412902VF100,BUY,EUR/USD,EUR,1000000,1.37862,AUKUS2089,09/05/2014 11:27:10,,,,13 May 2014
B201412902ULX00,SELL,EUR/USD,EUR,100000,1.37883,AUKUS2089,09/05/2014 11:13:54,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902ULQ00,SELL,EUR/USD,EUR,100000,1.37883,AUKUS2089,09/05/2014 11:13:54,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UL400,SELL,EUR/USD,EUR,100000,1.37885,AUKUS2089,09/05/2014 11:13:54,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UL600,SELL,EUR/USD,EUR,300000,1.37883,AUKUS2089,09/05/2014 11:13:54,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UKS00,SELL,EUR/USD,EUR,100000,1.37889,AUKUS2089,09/05/2014 11:13:53,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UKC00,SELL,EUR/USD,EUR,200000,1.37883,AUKUS2089,09/05/2014 11:13:53,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UKA00,SELL,EUR/USD,EUR,100000,1.37889,AUKUS2089,09/05/2014 11:13:53,B201412902PDJ00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UJR00,SELL,EUR/USD,EUR,400000,1.37885,AUKUS2089,09/05/2014 11:13:53,B201412902P9900,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UJ900,SELL,EUR/USD,EUR,400000,1.37885,AUKUS2089,09/05/2014 11:13:53,B201412902P9900,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UHM00,SELL,EUR/USD,EUR,200000,1.37889,AUKUS2089,09/05/2014 11:13:53,B201412902PA200,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UHH00,SELL,EUR/USD,EUR,100000,1.3789,AUKUS2089,09/05/2014 11:13:53,B201412902PA200,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UHK00,SELL,EUR/USD,EUR,400000,1.37889,AUKUS2089,09/05/2014 11:13:53,B201412902PA200,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UFJ00,SELL,EUR/USD,EUR,400000,1.37887,AUKUS2089,09/05/2014 11:13:53,B201412902P9900; B201412902PA200,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UFG00,SELL,EUR/USD,EUR,600000,1.37889,AUKUS2089,09/05/2014 11:13:53,B201412902P9900; B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UGU00,SELL,EUR/USD,EUR,100000,1.37888,AUKUS2089,09/05/2014 11:13:53,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UF400,SELL,EUR/USD,EUR,400000,1.37888,AUKUS2089,09/05/2014 11:13:53,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UEX00,SELL,EUR/USD,EUR,500000,1.37888,AUKUS2089,09/05/2014 11:13:53,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UDX00,SELL,EUR/USD,EUR,1000000,1.37888,AUKUS2089,09/05/2014 11:13:53,B201412902NWH00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UCV00,SELL,EUR/USD,EUR,1000000,1.37886,AUKUS2089,09/05/2014 11:13:53,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UCF00,SELL,EUR/USD,EUR,500000,1.37887,AUKUS2089,09/05/2014 11:13:53,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UB500,SELL,EUR/USD,EUR,500000,1.37887,AUKUS2089,09/05/2014 11:13:52,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902UAY00,SELL,EUR/USD,EUR,500000,1.37887,AUKUS2089,09/05/2014 11:13:52,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902U9X00,SELL,EUR/USD,EUR,500000,1.3789,AUKUS2089,09/05/2014 11:13:52,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902U9C00,SELL,EUR/USD,EUR,500000,1.3789,AUKUS2089,09/05/2014 11:13:52,B201412902NWK00,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902U8H00,SELL,EUR/USD,EUR,500000,1.37883,AUKUS2089,09/05/2014 11:13:52,B201412902M4000,CLOSING,Margin Sell Out : Auto,13 May 2014
B201412902U8900,SELL,EUR/USD,EUR,500000,1.37884,AUKUS2089,09/05/2014 11:13:52,B201412902M4000,CLOSING,Margin Sell Out : Auto,13 May 2014
