Section,ServerName,SymbolCode,IsBookA,BidPrice,AskPrice,Volume,ContractSize,UpdateDateTime
Default,C1,DE30.M,0,9540.5000000,9542.5000000,-0.4000000,25.00,5/6/2014 8:08:35 AM
Default,C1,EURAUD,1,1.4947200,1.4954300,-0.7300000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURCAD,1,1.5228300,1.5235900,-0.5000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURCHF,1,1.2178200,1.2180500,15.5600000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURGBP,1,0.8216400,0.8218500,5.1300000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURJPY,1,141.9500000,141.9780000,-11.0700000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURNZD,1,1.5948100,1.5956500,0.1000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURTRY,1,2.9162800,2.9175900,-1.6000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURUSD,0,1.3914100,1.3915600,-40.0000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,EURUSD,1,1.3914100,1.3915600,-133.2400000,100000.00,5/6/2014 8:08:35 AM
Default,C1,FRA40.M,0,4391.5000000,4396.5000000,-0.1000000,10.00,5/6/2014 8:08:35 AM
Default,C1,GBPAUD,1,1.8190400,1.8196600,-0.5200000,100000.00,5/6/2014 8:08:35 AM
Default,C1,GBPCAD,1,1.8533400,1.8539600,-0.7900000,100000.00,5/6/2014 8:08:35 AM
Default,C1,GBPCHF,1,1.4818400,1.4824700,2.2600000,100000.00,5/6/2014 8:08:35 AM
Default,C1,GBPJPY,1,172.7300000,172.7870000,-7.2500000,100000.00,5/6/2014 8:08:35 AM
Default,C1,GBPNZD,1,1.9407500,1.9417600,0.1600000,100000.00,5/6/2014 8:08:35 AM
Default,C1,GBPUSD,1,1.6932100,1.6934800,-36.5800000,100000.00,5/6/2014 8:08:35 AM
Default,C1,NZDJPY,1,88.9550000,89.0280000,-1.4000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,NZDUSD,1,0.8719600,0.8725800,-12.0100000,100000.00,5/6/2014 8:08:35 AM
Default,C1,UK100.M,0,6767.5000000,6769.5000000,-0.0200000,10.00,5/6/2014 8:08:35 AM
Default,C1,US30.M,0,16476.0000000,16480.0000000,-1.3000000,5.00,5/6/2014 8:08:35 AM
Default,C1,US500.M,0,1879.7500000,1880.5000000,-0.3000000,50.00,5/6/2014 8:08:35 AM
Default,C1,USDCAD,1,1.0944800,1.0947800,1.7100000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDCHF,1,0.8751700,0.8753700,11.8800000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDCNH,1,6.2278000,6.2296000,-1.2500000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDDKK,1,5.3629900,5.3649000,0.2000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDHKD,1,7.7518400,7.7530500,24.0000000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDJPY,1,102.0110000,102.0330000,11.6800000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDNOK,1,5.9285100,5.9340800,-0.3500000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDSEK,1,6.5168800,6.5239700,1.2600000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDSGD,1,1.2492700,1.2498000,2.1500000,100000.00,5/6/2014 8:08:35 AM
Default,C1,USDTRY,1,2.0952100,2.0960800,-0.2600000,100000.00,5/6/2014 8:08:35 AM
Default,C1,XAGUSD,0,19.6380000,19.6780000,3.0000000,5000.00,5/6/2014 8:08:35 AM
Default,C1,XAUUSD,0,1311.4300000,1311.8700000,2.4600000,100.00,5/6/2014 8:08:35 AM
UK,C2,AUDCAD,0,1.0184600,1.0191500,0.2600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDCAD,1,1.0184600,1.0191500,0.1400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDCHF,0,0.8142700,0.8149500,0.1600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDCHF,1,0.8142700,0.8149500,1.9400000,100000.00,5/6/2014 8:08:35 AM
US,C2,AUDJPY,0,94.9270000,94.9780000,-0.0900000,100000.00,5/6/2014 8:08:35 AM
US,C2,AUDJPY,1,94.9270000,94.9780000,-0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDJPY,1,94.9270000,94.9780000,0.0700000,100000.00,5/6/2014 8:08:35 AM
US,C2,AUDNZD,1,1.0667500,1.0672400,11.9500000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDNZD,0,1.0667500,1.0672400,-0.5800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDNZD,1,1.0667500,1.0672400,56.7100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDUSD,0,0.9305900,0.9308500,-5.3600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,AUDUSD,1,0.9305900,0.9308500,10.4600000,100000.00,5/6/2014 8:08:35 AM
US,C2,AUDUSD,0,0.9305900,0.9308500,-2.0100000,100000.00,5/6/2014 8:08:35 AM
US,C2,AUDUSD,1,0.9305900,0.9308500,184.7100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,B.M4,0,107.7800000,107.8300000,-19.7500000,1000.00,5/6/2014 8:08:35 AM
UK,C2,B.N4,0,107.1500000,107.2100000,0.4000000,1000.00,5/6/2014 8:08:35 AM
UK,C2,CADCHF,1,0.7992800,0.7999000,3.3200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,CADCHF,0,0.7992800,0.7999000,-0.0100000,100000.00,5/6/2014 8:08:35 AM
US,C2,CADCHF,0,0.7992800,0.7999000,0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,CADJPY,0,93.1770000,93.2250000,-2.0200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,CADJPY,1,93.1770000,93.2250000,-1.3000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,CHFJPY,1,116.5300000,116.5920000,-4.6400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,CL.M4,0,99.5900000,99.6400000,-5.2400000,1000.00,5/6/2014 8:08:35 AM
US,C2,CL.M4,0,99.5900000,99.6400000,-6.0000000,1000.00,5/6/2014 8:08:35 AM
UK,C2,CL.N4,0,98.8100000,98.8800000,0.1000000,1000.00,5/6/2014 8:08:35 AM
UK,C2,DE30.M,0,9540.5000000,9542.5000000,-16.3600000,25.00,5/6/2014 8:08:35 AM
UK,C2,EUA.Z4,0,5.2900000,5.3600000,-0.2000000,1000.00,5/6/2014 8:08:35 AM
UK,C2,EUR50.M,0,3136.5000000,3138.5000000,-0.1000000,10.00,5/6/2014 8:08:35 AM
UK,C2,EURAUD,1,1.4947200,1.4954300,6.7900000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURAUD,0,1.4947200,1.4954300,-0.0600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURAUD,0,1.4947200,1.4954300,0.7500000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURCAD,0,1.5228300,1.5235900,-4.1300000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURCAD,1,1.5228300,1.5235900,0.5900000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURCHF,0,1.2178200,1.2180500,0.0100000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURCHF,1,1.2178200,1.2180500,32.3100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURCHF,1,1.2178200,1.2180500,164.2900000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURCHF,0,1.2178200,1.2180500,6.6400000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURGBP,0,0.8216400,0.8218500,1.2200000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURGBP,1,0.8216400,0.8218500,-1.2900000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURGBP,0,0.8216400,0.8218500,0.1800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURGBP,1,0.8216400,0.8218500,245.7700000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURJPY,1,141.9500000,141.9780000,0.0600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURJPY,0,141.9500000,141.9780000,-3.4600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURJPY,1,141.9500000,141.9780000,-34.6900000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURJPY,0,141.9500000,141.9780000,0.0200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURMXN,1,18.1414700,18.1462000,-0.7600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURNZD,1,1.5948100,1.5956500,2.3000000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURNZD,0,1.5948100,1.5956500,-0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURNZD,0,1.5948100,1.5956500,-0.0800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURTRY,0,2.9162800,2.9175900,-0.1400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURTRY,1,2.9162800,2.9175900,-9.8000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURUSD,0,1.3914100,1.3915600,-22.9000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,EURUSD,1,1.3914100,1.3915600,-1312.7400000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURUSD,0,1.3914100,1.3915600,-21.0100000,100000.00,5/6/2014 8:08:35 AM
US,C2,EURUSD,1,1.3914100,1.3915600,-16.5800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,FRA40.M,0,4391.5000000,4396.5000000,-0.3000000,10.00,5/6/2014 8:08:35 AM
UK,C2,GBPAUD,0,1.8190400,1.8196600,-0.1900000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPAUD,1,1.8190400,1.8196600,1.8200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPCAD,1,1.8533400,1.8539600,-3.3700000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPCAD,0,1.8533400,1.8539600,-0.3600000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPCHF,0,1.4818400,1.4824700,2.6400000,100000.00,5/6/2014 8:08:35 AM
US,C2,GBPCHF,1,1.4818400,1.4824700,0.0400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPCHF,1,1.4818400,1.4824700,-156.3500000,100000.00,5/6/2014 8:08:35 AM
US,C2,GBPJPY,0,172.7300000,172.7870000,-0.3900000,100000.00,5/6/2014 8:08:35 AM
US,C2,GBPJPY,1,172.7300000,172.7870000,-0.0200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPJPY,0,172.7300000,172.7870000,-1.3800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPJPY,1,172.7300000,172.7870000,-54.0000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPNZD,1,1.9407500,1.9417600,12.4500000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPNZD,0,1.9407500,1.9417600,2.8100000,100000.00,5/6/2014 8:08:35 AM
US,C2,GBPUSD,1,1.6932100,1.6934800,-8.1200000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPUSD,0,1.6932100,1.6934800,-11.5300000,100000.00,5/6/2014 8:08:35 AM
UK,C2,GBPUSD,1,1.6932100,1.6934800,-556.4700000,100000.00,5/6/2014 8:08:35 AM
US,C2,GBPUSD,0,1.6932100,1.6934800,-15.7200000,100000.00,5/6/2014 8:08:35 AM
US,C2,GC.M4,0,1311.5000000,1311.8000000,208.0000000,100.00,5/6/2014 8:08:35 AM
UK,C2,GC.M4,0,1311.5000000,1311.8000000,-0.2000000,100.00,5/6/2014 8:08:35 AM
UK,C2,HG.N4,0,3.0525000,3.0550000,-0.1000000,25000.00,5/6/2014 8:08:35 AM
UK,C2,MXNJPY,1,7.8227500,7.8269500,-0.0800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,NQ100.M,0,3597.5000000,3599.2500000,-5.9700000,20.00,5/6/2014 8:08:35 AM
US,C2,NQ100.M,0,3597.5000000,3599.2500000,-0.6000000,20.00,5/6/2014 8:08:35 AM
US,C2,NZDJPY,1,88.9550000,89.0280000,1.0000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,NZDJPY,0,88.9550000,89.0280000,-4.2100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,NZDJPY,1,88.9550000,89.0280000,-0.0500000,100000.00,5/6/2014 8:08:35 AM
UK,C2,NZDUSD,0,0.8719600,0.8725800,-1.3400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,NZDUSD,1,0.8719600,0.8725800,-19.9100000,100000.00,5/6/2014 8:08:35 AM
US,C2,NZDUSD,0,0.8719600,0.8725800,-0.2100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,SB.N4,0,17.3900000,17.4600000,0.2000000,1120.00,5/6/2014 8:08:35 AM
UK,C2,SGDJPY,1,81.6200000,81.6780000,0.4700000,100000.00,5/6/2014 8:08:35 AM
UK,C2,SI.N4,0,19.6450000,19.6900000,0.1000000,5000.00,5/6/2014 8:08:35 AM
US,C2,SI.N4,0,19.6450000,19.6900000,44.0000000,5000.00,5/6/2014 8:08:35 AM
UK,C2,UK100.M,0,6767.5000000,6769.5000000,42.1900000,10.00,5/6/2014 8:08:35 AM
US,C2,US30.M,0,16476.0000000,16480.0000000,-35.7000000,5.00,5/6/2014 8:08:35 AM
UK,C2,US30.M,0,16476.0000000,16480.0000000,64.0000000,5.00,5/6/2014 8:08:35 AM
UK,C2,US500.M,0,1879.7500000,1880.5000000,-22.9200000,50.00,5/6/2014 8:08:35 AM
US,C2,US500.M,0,1879.7500000,1880.5000000,-7.0000000,50.00,5/6/2014 8:08:35 AM
UK,C2,USDCAD,0,1.0944800,1.0947800,4.3700000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDCAD,0,1.0944800,1.0947800,0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDCAD,1,1.0944800,1.0947800,2.3000000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDCAD,1,1.0944800,1.0947800,-0.0300000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDCHF,1,0.8751700,0.8753700,-0.0300000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDCHF,0,0.8751700,0.8753700,4.8700000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDCHF,1,0.8751700,0.8753700,72.4200000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDCHF,0,0.8751700,0.8753700,0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDCNH,0,6.2278000,6.2296000,-0.4000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDCNH,1,6.2278000,6.2296000,-6.0000000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDCNH,1,6.2278000,6.2296000,-0.2100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDDKK,1,5.3629900,5.3649000,0.4900000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDHKD,1,7.7518400,7.7530500,28.7400000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDJPY,0,102.0110000,102.0330000,0.5000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDJPY,0,102.0110000,102.0330000,-6.3600000,100000.00,5/6/2014 8:08:35 AM
US,C2,USDJPY,1,102.0110000,102.0330000,2.1500000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDJPY,1,102.0110000,102.0330000,-133.7100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDMXN,1,13.0366000,13.0407000,3.0800000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDNOK,1,5.9285100,5.9340800,-0.1100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDRUB,0,35.6056000,35.6168000,-0.3000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDRUB,1,35.6056000,35.6168000,-0.2000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDSEK,1,6.5168800,6.5239700,0.2100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDSGD,1,1.2492700,1.2498000,4.2000000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDTRY,1,2.0952100,2.0960800,-2.4100000,100000.00,5/6/2014 8:08:35 AM
UK,C2,USDTRY,0,2.0952100,2.0960800,-0.2400000,100000.00,5/6/2014 8:08:35 AM
UK,C2,XAGUSD,1,19.6380000,19.6780000,1.5000000,5000.00,5/6/2014 8:08:35 AM
US,C2,XAGUSD,0,19.6380000,19.6780000,20.0000000,5000.00,5/6/2014 8:08:35 AM
UK,C2,XAGUSD,0,19.6380000,19.6780000,13.1100000,5000.00,5/6/2014 8:08:35 AM
UK,C2,XAUUSD,0,1311.4300000,1311.8700000,10.4600000,100.00,5/6/2014 8:08:35 AM
UK,C2,ZS.N4,0,1456.5000000,1459.0000000,0.4000000,50.00,5/6/2014 8:08:35 AM
Default,CBoJ,AUDCAD,0,1.0184600,1.0191500,0.0100000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,AUDNZD,0,1.0667500,1.0672400,0.3300000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,AUDUSD,0,0.9305900,0.9308500,3.8900000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,CHFJPY,0,116.5300000,116.5920000,-2.9000000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,EURAUD,0,1.4947200,1.4954300,0.1000000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,EURJPY,0,141.9500000,141.9780000,-0.0300000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,EURNZD,0,1.5948100,1.5956500,0.0500000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,EURUSD,0,1.3914100,1.3915600,-5.1500000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,GBPCAD,0,1.8533400,1.8539600,-0.0200000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,GBPJPY,0,172.7300000,172.7870000,-0.3800000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,GBPUSD,0,1.6932100,1.6934800,-0.6000000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,NZDUSD,0,0.8719600,0.8725800,-2.9000000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,USDCAD,0,1.0944800,1.0947800,-0.0100000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,USDCHF,0,0.8751700,0.8753700,0.4300000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,USDJPY,0,102.0110000,102.0330000,-0.0700000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,USDTRY,0,2.0952100,2.0960800,0.8800000,100000.00,5/6/2014 8:08:35 AM
Default,CBoJ,XAGUSD,0,19.6380000,19.6780000,6.3700000,5000.00,5/6/2014 8:08:35 AM
Default,CBoJ,XAUUSD,0,1311.4300000,1311.8700000,-0.3600000,100.00,5/6/2014 8:08:35 AM
US,CNX,AUDCAD,0,1.0184600,1.0191500,-30.1554000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDCAD,0,1.0184600,1.0191500,-2.0000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDCAD,1,1.0184600,1.0191500,0.1700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDCHF,1,0.8142700,0.8149500,2.5400000,100000.00,5/6/2014 8:08:35 AM
US,CNX,AUDCHF,0,0.8142700,0.8149500,-0.4600000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDJPY,1,94.9270000,94.9780000,-0.8200000,100000.00,5/6/2014 8:08:35 AM
US,CNX,AUDJPY,0,94.9270000,94.9780000,-1.3500000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDJPY,0,94.9270000,94.9780000,-2.0000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,AUDNZD,0,1.0667500,1.0672400,19.3800000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDNZD,0,1.0667500,1.0672400,27.8600000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDNZD,1,1.0667500,1.0672400,-3.2800000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDUSD,0,0.9305900,0.9308500,-24.1200000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,AUDUSD,1,0.9305900,0.9308500,-6.3850000,100000.00,5/6/2014 8:08:35 AM
US,CNX,AUDUSD,0,0.9305900,0.9308500,-5.5185000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,CADCHF,1,0.7992800,0.7999000,0.0900000,100000.00,5/6/2014 8:08:35 AM
US,CNX,CADJPY,0,93.1770000,93.2250000,-0.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,CHFJPY,0,116.5300000,116.5920000,-7.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,CHFJPY,1,116.5300000,116.5920000,-0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURAUD,0,1.4947200,1.4954300,2.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURAUD,1,1.4947200,1.4954300,-2.5300000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURAUD,0,1.4947200,1.4954300,-5.6679000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURCAD,0,1.5228300,1.5235900,-5.9600000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURCHF,0,1.2178200,1.2180500,18.1000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURCHF,1,1.2178200,1.2180500,8.1200000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURGBP,1,0.8216400,0.8218500,19.4000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURGBP,0,0.8216400,0.8218500,-1.0940000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURGBP,0,0.8216400,0.8218500,121.6700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURJPY,0,141.9500000,141.9780000,-31.3100000,100000.00,5/6/2014 8:08:35 AM
JP,CNX,EURJPY,1,141.9500000,141.9780000,0.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURJPY,1,141.9500000,141.9780000,-0.0100000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURJPY,0,141.9500000,141.9780000,-9.8042200,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURNOK,0,8.2519000,8.2547600,0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURNZD,1,1.5948100,1.5956500,0.5000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURNZD,0,1.5948100,1.5956500,-0.5200000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURPLN,0,4.2033700,4.2046300,-0.4200000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURSEK,1,9.0722100,9.0744600,0.0600000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURSEK,0,9.0722100,9.0744600,0.4900000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURUSD,1,1.3914100,1.3915600,-11.4490000,100000.00,5/6/2014 8:08:35 AM
US,CNX,EURUSD,0,1.3914100,1.3915600,-2004.2905100,100000.00,5/6/2014 8:08:35 AM
UK,CNX,EURUSD,0,1.3914100,1.3915600,-357.2900000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPAUD,0,1.8190400,1.8196600,1.2500000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPAUD,0,1.8190400,1.8196600,0.4800000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPCAD,0,1.8533400,1.8539600,1.2728000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPCAD,1,1.8533400,1.8539600,-10.1700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPCHF,1,1.4818400,1.4824700,-0.0900000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPCHF,0,1.4818400,1.4824700,0.0722000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPCHF,0,1.4818400,1.4824700,-1.2500000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPJPY,0,172.7300000,172.7870000,-12.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPJPY,1,172.7300000,172.7870000,0.2700000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPJPY,0,172.7300000,172.7870000,-29.0701000,100000.00,5/6/2014 8:08:35 AM
JP,CNX,GBPJPY,1,172.7300000,172.7870000,0.5000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPNOK,0,10.0414300,10.0454500,-0.4000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPNZD,0,1.9407500,1.9417600,1.4831000,100000.00,5/6/2014 8:08:35 AM
US,CNX,GBPUSD,0,1.6932100,1.6934800,-982.5290900,100000.00,5/6/2014 8:08:35 AM
JP,CNX,GBPUSD,1,1.6932100,1.6934800,0.5000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPUSD,0,1.6932100,1.6934800,-151.4700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,GBPUSD,1,1.6932100,1.6934800,-6.5390000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDCAD,1,0.9545400,0.9551800,-0.2700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDCHF,1,0.7631600,0.7638000,0.0100000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDJPY,0,88.9550000,89.0280000,-8.0000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDJPY,1,88.9550000,89.0280000,0.1200000,100000.00,5/6/2014 8:08:35 AM
US,CNX,NZDJPY,0,88.9550000,89.0280000,-0.9300000,100000.00,5/6/2014 8:08:35 AM
US,CNX,NZDUSD,0,0.8719600,0.8725800,-70.9316000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDUSD,0,0.8719600,0.8725800,-11.0600000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,NZDUSD,1,0.8719600,0.8725800,6.7400000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDCAD,0,1.0944800,1.0947800,-0.8600000,100000.00,5/6/2014 8:08:35 AM
US,CNX,USDCAD,0,1.0944800,1.0947800,-9.7501000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDCAD,1,1.0944800,1.0947800,2.8200000,100000.00,5/6/2014 8:08:35 AM
US,CNX,USDCHF,0,0.8751700,0.8753700,53.1898000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDCHF,0,0.8751700,0.8753700,11.1300000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDCHF,1,0.8751700,0.8753700,7.3000000,100000.00,5/6/2014 8:08:35 AM
US,CNX,USDJPY,0,102.0110000,102.0330000,354.8338000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDJPY,0,102.0110000,102.0330000,6.1250000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDJPY,1,102.0110000,102.0330000,-18.9700000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDNOK,1,5.9285100,5.9340800,-1.4200000,100000.00,5/6/2014 8:08:35 AM
US,CNX,USDSEK,0,6.5168800,6.5239700,0.1000000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,USDSEK,1,6.5168800,6.5239700,6.6900000,100000.00,5/6/2014 8:08:35 AM
US,CNX,USDTRY,0,2.0952100,2.0960800,-2.2500000,100000.00,5/6/2014 8:08:35 AM
UK,CNX,XAGUSD,0,19.6380000,19.6780000,23.6000000,5000.00,5/6/2014 8:08:35 AM
US,CNX,XAGUSD,0,19.6380000,19.6780000,29.3800000,5000.00,5/6/2014 8:08:35 AM
